ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
ID0mbxW79,2017-01-18 16:26:10,7200935,314464,8414,47079934,a,Edge,Tablet,0
IDXfepahZ,2017-01-11 12:03:23,7173952,221460,42227,49384126,b,Chrome,Desktop,0
IDmcf0vkH,2017-01-17 12:49:08,,53891,82877,38492160,e,Edge,Tablet,0
IDOA5TN0X,2017-01-14 15:49:53,,217661,42227,96823930,b,Firefox,Mobile,0
IDwyWGFIw,2017-01-13 16:48:44,5435697,190996,33287,66240359,a,Firefox,Mobile,0
ID3sheXTU,2017-01-10 15:07:23,6700252,33302,11837,99558603,a,Firefox,Mobile,0
ID2XFmnij,2017-01-12 16:26:08,5993022,464599,25491,79474990,b,Google Chrome,Mobile,0
IDEdLXcve,2017-01-10 13:21:49,8931156,902590,82396,26461535,b,Chrome,Desktop,0
IDtgTeJr8,2017-01-19 10:57:36,1760612,322029,92704,21873352,a,Firefox,Mobile,0
IDlUbfBun,2017-01-13 16:13:09,6907924,460135,25491,79474990,e,Mozilla,Desktop,0
IDNYBgzA4,2017-01-20 12:38:18,7268460,496916,12052,31388981,b,Firefox,Mobile,0
IDdcyxEkt,2017-01-13 11:16:17,4068173,301731,6906,99510044,a,Edge,Tablet,0
IDCzvRfoK,2017-01-13 21:52:53,98480,438434,26849,18243870,b,Firefox,Mobile,0
IDJMaP18g,2017-01-10 16:03:58,8870874,503769,10345,64511164,b,Mozilla Firefox,Desktop,0
ID0kPzSpU,2017-01-14 16:46:10,3638031,253634,46450,47079934,c,Google Chrome,Mobile,0
IDy4oF6G0,2017-01-20 10:24:06,6564392,574080,13255,4519772,e,Edge,Tablet,0
IDbnMUgJX,2017-01-18 16:09:06,3239928,771804,33287,17488931,e,Google Chrome,Mobile,0
IDHdwgCwE,2017-01-13 08:40:59,1004394,415348,95113,60425188,e,,Tablet,0
IDYnwH8I8,2017-01-14 14:06:56,3140553,705060,33638,62834288,b,Mozilla,Desktop,0
IDzIj8nko,2017-01-14 06:59:42,9723836,867883,96313,70496622,f,Chrome,Desktop,0
IDum3Myrk,2017-01-16 09:03:46,3161666,320798,36768,2835657,a,Firefox,Mobile,0
IDrV3lAY7,2017-01-12 12:12:20,2131962,109612,40339,43452411,b,Edge,Tablet,0
IDbqmI192,2017-01-12 18:42:18,,354106,17714,74363610,b,Firefox,Mobile,0
IDZIf56rz,2017-01-15 13:17:49,6423892,283540,20665,74363610,e,Mozilla,Desktop,0
IDgPcCtEb,2017-01-16 09:50:27,6808966,684389,10345,64511164,e,Google Chrome,Mobile,0
IDEp2g0uf,2017-01-11 20:03:33,7901540,206746,904,58604466,b,Mozilla Firefox,,0
IDqn5lFs8,2017-01-20 11:39:00,7433207,923427,48498,55358028,b,Edge,Tablet,0
IDEb0Kchq,2017-01-17 10:25:36,647665,628311,40339,50706198,b,Mozilla,Desktop,0
IDlRVh5tq,2017-01-20 16:52:23,1759885,765963,89522,54526992,b,Edge,Tablet,0
IDXmThesl,2017-01-20 11:19:08,5467720,179841,35046,54630329,a,Edge,Tablet,0
IDHcOt4fC,2017-01-11 09:06:03,3203667,284631,9764,87903766,b,Chrome,Desktop,0
IDLx5MJFa,2017-01-14 11:05:19,6319613,390677,17714,61682792,b,Edge,Tablet,0
ID8tX42tw,2017-01-11 18:16:15,,766444,9764,38167569,b,Edge,,0
IDdAoE1UT,2017-01-17 16:48:49,3385305,325931,6906,99510044,b,Edge,,0
IDh2m656l,2017-01-12 03:44:27,2199206,350479,20665,91553313,b,Edge,Tablet,0
ID8lBxQxn,2017-01-12 13:44:43,,94791,41640,29916445,f,Firefox,Mobile,0
IDbewlZIp,2017-01-18 06:34:56,6468417,103391,82877,67290861,a,Mozilla,Desktop,0
IDsnOYsU1,2017-01-11 17:45:44,9989713,549009,17714,74363610,f,Mozilla Firefox,Desktop,0
ID5amV57V,2017-01-14 10:22:53,6014368,358697,10345,64511164,d,Edge,Tablet,0
IDc5hCtyF,2017-01-20 17:48:41,5691558,131020,84228,26391770,f,Edge,Tablet,0
IDO9lfML6,2017-01-13 10:46:47,6575104,927129,54916,71716856,f,Firefox,,0
ID4nHk0Sv,2017-01-17 14:11:27,,113538,56811,23703974,b,Firefox,Mobile,0
IDLRbiOiI,2017-01-14 12:50:56,7598487,443632,36768,27723861,b,Firefox,Mobile,0
IDDXLAovh,2017-01-14 09:38:42,4089232,7029,62809,29916445,d,Edge,,0
IDignrlyS,2017-01-17 10:31:03,7020154,964165,48498,62201833,b,Edge,Tablet,0
IDTDItnSR,2017-01-19 14:23:06,7020154,915183,82877,38492160,a,Edge,Tablet,0
IDxmeeGNg,2017-01-13 10:49:10,7483326,280163,62949,31463671,b,Edge,Tablet,0
IDPMQXRSK,2017-01-15 14:02:59,3910886,32183,40339,43452411,f,,Tablet,0
ID6NXELlt,2017-01-12 08:45:27,8315460,478920,5602,60774669,e,Edge,Tablet,0
IDrdfHYJB,2017-01-12 17:50:59,8767636,280532,54125,78406516,b,Mozilla Firefox,Desktop,0
IDns0p2MV,2017-01-16 08:24:14,8177627,773204,82877,38492160,c,Firefox,Mobile,0
IDgueTaEK,2017-01-11 13:30:04,1593294,129569,98552,16150900,b,Firefox,Mobile,0
IDB3IB6SL,2017-01-10 09:24:32,1530594,825316,62949,30860214,b,Mozilla Firefox,,0
IDfvgsiaY,2017-01-16 11:25:15,5982775,680237,5602,60774669,a,Edge,Tablet,0
IDhW9JSGu,2017-01-19 07:14:25,,251786,41706,4000296,e,Edge,Tablet,0
IDppR0jOH,2017-01-12 04:29:54,,328284,21407,80645978,b,Firefox,Mobile,0
IDlAIRDLL,2017-01-12 16:57:20,1178145,641077,5602,42073648,b,Mozilla Firefox,Desktop,0
ID7E194K3,2017-01-19 16:18:01,1402501,929706,15124,99558603,a,Firefox,,0
IDXBv1e8q,2017-01-17 16:46:21,9857261,287559,97863,87807327,a,Opera,Mobile,0
IDTVW84gj,2017-01-16 15:21:47,5461868,296793,12211,84522677,b,Mozilla Firefox,Desktop,0
IDyFfiyaP,2017-01-14 15:45:40,9106853,486412,8467,14999030,b,Edge,Tablet,0
ID0aEoJTC,2017-01-12 14:07:50,4413262,136000,73248,17488931,b,Edge,Tablet,0
IDZnqTvj4,2017-01-17 20:33:07,6207273,337747,904,29916445,e,InternetExplorer,Desktop,0
IDnvGrznG,2017-01-12 10:29:07,255103,207769,96313,26391770,b,Edge,Tablet,0
IDDOSm2hL,2017-01-18 13:11:11,9000608,41551,81229,43770446,f,Google Chrome,,0
IDNLfNep9,2017-01-20 17:05:24,9801457,850863,97103,25354302,b,Mozilla,,0
IDsRxPMbO,2017-01-11 09:28:47,1783340,22333,53956,16370981,c,InternetExplorer,Desktop,1
IDS8pNucV,2017-01-15 13:50:38,,892860,33949,7181598,b,Google Chrome,Mobile,0
IDx5hYXuU,2017-01-18 03:03:08,2139600,558466,54125,2835657,a,Firefox,,0
IDvYBrxqB,2017-01-16 13:12:05,,182080,33287,23341324,b,InternetExplorer,Desktop,0
ID5owOeQp,2017-01-20 10:54:15,9311152,1182,34670,48615529,b,Firefox,Mobile,0
IDrpWpJ6T,2017-01-19 13:28:39,5030207,783395,48498,42581480,b,Firefox,,0
IDX6TfSo9,2017-01-14 14:27:22,8639984,308135,95113,37236044,b,Edge,Tablet,0
IDS8pIrct,2017-01-13 14:47:30,5145001,563300,42227,1436904,a,Firefox,,0
IDkkezpAA,2017-01-10 15:33:57,998217,338779,33638,555603,f,Edge,Tablet,0
IDFG90qpQ,2017-01-14 15:24:31,8630446,603635,54916,58321067,a,Firefox,Mobile,0
IDJrTQIQK,2017-01-13 11:45:45,2817379,653810,13412,77318092,b,Firefox,Mobile,0
IDe3J23DO,2017-01-20 08:59:56,5373888,596049,97863,3156697,b,Edge,,0
IDFr7kFfj,2017-01-10 08:54:38,830615,229702,53956,52437512,a,Edge,Tablet,0
IDIk5UsWa,2017-01-16 17:31:24,7615070,466731,48498,81968512,b,Edge,Tablet,0
IDxrzuneB,2017-01-16 10:33:42,8402005,540244,99914,26391770,a,Firefox,Mobile,0
IDiHbGV41,2017-01-16 11:09:45,6029919,820833,904,58604466,b,InternetExplorer,Desktop,0
IDpdCNnTc,2017-01-17 07:31:07,1773392,113271,42227,7864011,a,IE,Mobile,0
IDHRfQncq,2017-01-16 14:10:33,,902445,17714,29916445,e,Google Chrome,Mobile,0
IDNqx89Sd,2017-01-18 17:57:54,4804530,32183,40339,43452411,a,Firefox,Mobile,0
IDaBspZaz,2017-01-10 22:00:38,2817028,322232,904,20301556,a,Edge,Tablet,0
IDJwf4nu4,2017-01-11 19:34:53,9209837,576890,73248,49384126,a,Mozilla Firefox,Desktop,0
IDJZDNYnr,2017-01-13 09:14:21,,855132,82396,17990842,f,Edge,Tablet,0
IDv0LxRkV,2017-01-19 16:33:32,,564229,40339,43452411,a,,Tablet,0
IDlKLR1wB,2017-01-13 15:27:18,1070212,815301,40339,49384126,a,Edge,Tablet,0
IDcXVY7N1,2017-01-13 07:23:55,9829147,332242,40339,43452411,b,,Tablet,0
IDrzXJVy3,2017-01-12 09:45:50,3541487,173341,5602,30432082,b,Firefox,Mobile,0
ID8lzPpBi,2017-01-17 07:36:31,,856727,68947,58321067,b,Edge,Tablet,0
ID4XUFfql,2017-01-13 10:41:01,9023950,52092,904,74363610,d,Firefox,Mobile,0
IDTYHEsXD,2017-01-11 17:49:29,9290807,142106,3037,62689217,a,Edge,,0
IDH71lIjZ,2017-01-13 09:40:50,4785460,501554,34670,2835657,b,Mozilla Firefox,Desktop,0
IDXurOv2i,2017-01-14 13:22:58,592936,864391,34670,46997962,d,InternetExplorer,,1
IDOkwAcOf,2017-01-14 15:36:17,5686455,268145,78685,20301556,c,Firefox,Mobile,0
ID7HNq3un,2017-01-11 17:31:49,857171,110956,82877,26120440,b,Edge,Tablet,0
IDnwDhshI,2017-01-12 14:54:40,5417874,467836,84974,78683718,a,Edge,Tablet,0
IDWz8PuBj,2017-01-10 15:28:16,3348957,955845,33033,36994522,b,,Tablet,0
IDW6Lgsii,2017-01-18 16:09:42,2176564,239358,42227,5675575,f,Firefox,Mobile,0
IDcD0htbj,2017-01-15 12:28:37,6578136,493295,5602,60774669,b,Google Chrome,Mobile,0
ID1tH6cS1,2017-01-11 16:43:49,670690,676135,21407,59584425,b,Mozilla Firefox,Desktop,0
IDow8OJIe,2017-01-19 06:11:42,6500057,306412,62416,37135965,b,Firefox,Mobile,0
ID96NoOO6,2017-01-11 16:22:54,5693123,238971,40339,37135965,b,Firefox,Mobile,0
IDSUm6F3O,2017-01-19 16:04:32,,589324,30580,555603,a,Chrome,Desktop,0
IDZazkJOI,2017-01-16 10:56:21,8075477,454642,35046,31388981,c,,Mobile,0
IDLs4wknL,2017-01-17 12:05:30,9688010,48243,80554,57977218,b,Edge,Tablet,0
IDIMrose8,2017-01-18 17:56:00,5071054,63078,54343,3638268,b,Firefox,Mobile,0
IDjwjfPXJ,2017-01-18 11:55:52,2163542,378858,83717,27723861,f,Mozilla Firefox,Desktop,0
IDFleDL3t,2017-01-14 10:33:06,4580670,46047,43612,57517812,b,Edge,Tablet,0
IDWuaccUU,2017-01-14 13:10:24,,19366,93188,27723861,b,Edge,Tablet,0
IDkHH8Jpy,2017-01-12 10:39:04,5353527,907882,98552,17990842,b,Edge,Tablet,0
IDiig7iNY,2017-01-19 15:59:58,8016994,680486,82396,26461535,b,Firefox,Mobile,0
IDltzOmGR,2017-01-10 15:39:08,4481679,388555,5602,60774669,a,Firefox,Mobile,0
IDa66xhtU,2017-01-12 18:17:54,6030131,431059,12211,11108754,b,IE,Mobile,0
IDPEye5wY,2017-01-14 09:01:17,,139639,39112,35888759,c,InternetExplorer,Desktop,1
IDt7CizsY,2017-01-16 15:07:52,2631173,697526,93188,91553313,d,Mozilla,Desktop,0
IDDpOcEnP,2017-01-15 09:44:55,1148177,205567,10345,47262990,d,Google Chrome,Mobile,1
IDLRKCeIy,2017-01-11 10:26:16,6547153,682066,12052,39507200,b,Edge,Tablet,0
IDtjO1zut,2017-01-14 14:46:29,230700,470456,73248,57977218,b,Firefox,Mobile,0
IDf8CHmis,2017-01-12 14:33:39,2299950,504722,11837,43770446,c,Firefox,,1
IDGVbg0tk,2017-01-17 15:56:14,1886367,284475,6906,99510044,e,Chrome,Desktop,0
IDoAAqU12,2017-01-16 10:27:09,2941635,741114,54125,74363610,b,Firefox,Mobile,0
IDn3cSBQV,2017-01-15 15:38:33,,992609,904,74363610,a,Mozilla,Desktop,0
ID8GeRgfJ,2017-01-16 20:29:08,3277469,711103,10345,17777318,a,Google Chrome,Mobile,1
IDibOawlq,2017-01-18 04:46:36,8039175,718290,17714,2050923,a,Mozilla Firefox,Desktop,0
IDg9NYo2F,2017-01-12 07:45:38,2718593,97031,42227,49384126,b,Opera,Mobile,0
IDtk06Fmi,2017-01-10 08:38:52,6825374,119702,40339,7181598,e,Edge,Tablet,0
IDn4sRkdH,2017-01-11 14:26:19,2817379,957433,9764,90276693,a,Mozilla,Desktop,0
IDd0a3Al9,2017-01-16 15:33:02,,692414,22518,94555413,b,Firefox,Mobile,0
IDkUXKLHE,2017-01-18 09:50:57,3286831,119416,95113,65017662,b,Firefox,Mobile,0
IDT3AW3HG,2017-01-20 15:31:14,7048106,473232,33638,25497095,b,Internet Explorer,Tablet,0
IDReh8ZCE,2017-01-15 06:21:43,8296225,821519,36768,74363610,a,Mozilla,,0
IDsSe5kQX,2017-01-16 12:33:25,1070212,883466,40339,43452411,e,,Tablet,0
IDupAPvgu,2017-01-10 17:27:39,9188103,636537,40339,37135965,e,Edge,Tablet,0
IDNjtNMSd,2017-01-15 11:37:55,4035426,973512,904,74363610,b,Edge,Tablet,0
ID0gIt0sb,2017-01-19 08:43:49,614240,564229,40339,43452411,a,,,0
IDwf1Ndgj,2017-01-13 12:09:09,9321555,410647,30580,27723861,b,Google Chrome,Mobile,0
ID9myQwz0,2017-01-12 03:20:07,3155768,837479,21407,66240359,f,Mozilla,Desktop,0
IDuE8wOU5,2017-01-11 19:01:11,857171,940784,97863,63837330,e,Internet Explorer,Tablet,0
IDvpqMvF0,2017-01-13 11:37:33,467394,450574,45620,31388981,a,Mozilla,Desktop,0
IDjURn0qi,2017-01-17 10:38:51,2767324,717871,30580,27723861,a,Edge,Tablet,0
IDww3NdhM,2017-01-11 19:43:54,6395825,883466,40339,43452411,f,Chrome,Desktop,0
IDySolr04,2017-01-14 05:06:10,3032554,987609,23576,99595716,b,Internet Explorer,Tablet,0
IDz4gyrXr,2017-01-15 15:00:44,,929196,41706,4000296,b,,Tablet,0
ID2O4EDZn,2017-01-14 13:51:45,7512218,992124,6906,71165566,b,Edge,Tablet,0
ID9IPL56n,2017-01-13 15:38:11,2764301,940628,95113,65017662,b,Chrome,Desktop,0
IDg0yEyu0,2017-01-17 16:30:56,5079444,72071,33949,23588197,b,Firefox,,0
IDKlgk5fP,2017-01-15 12:34:44,,28000,73248,43770446,b,Mozilla Firefox,Desktop,0
ID8ULRgHE,2017-01-14 10:38:50,664983,328284,21407,80645978,b,Mozilla Firefox,Desktop,0
ID7ymVITO,2017-01-11 16:20:35,7451228,899488,17714,74363610,b,Mozilla,Desktop,0
IDxvUAoec,2017-01-11 06:42:26,675482,406827,48498,81968512,d,Edge,Tablet,0
IDwqKS8kr,2017-01-13 09:22:57,5719310,657896,43897,17488931,b,Firefox,Mobile,0
ID3yBhbWt,2017-01-18 16:37:15,6119874,710307,40339,43452411,b,Mozilla,Desktop,0
ID2w35pOk,2017-01-14 16:50:17,3655345,137608,41640,7122654,b,Mozilla,Desktop,0
IDxUfKLuj,2017-01-11 15:54:14,7890308,64466,10345,26461535,e,InternetExplorer,Desktop,0
IDs0g3h4m,2017-01-20 13:38:08,8892649,218638,26966,8958548,a,Edge,,0
IDYAU4qRJ,2017-01-11 13:24:14,,384044,42227,49384126,b,Mozilla,Desktop,0
ID1IhB8y4,2017-01-15 18:11:45,8400500,732677,20665,26391770,a,Firefox,Mobile,0
IDcDipw9A,2017-01-20 14:17:34,7851416,334140,40339,71040875,a,Edge,,0
IDql7Qq7I,2017-01-18 14:39:11,909540,121412,36768,79906734,b,Mozilla Firefox,Desktop,0
IDJ1LewCP,2017-01-14 13:19:51,,259196,70409,1436904,b,Edge,Tablet,0
IDSWb3cUp,2017-01-11 15:00:41,2667607,48689,5602,72451969,c,Google Chrome,Mobile,1
IDTmsTy8u,2017-01-10 11:34:46,,938792,11837,89663643,b,Edge,Tablet,0
IDMAy5JfW,2017-01-17 15:15:06,2707277,159006,904,58604466,b,Edge,Tablet,0
ID8Di6OXI,2017-01-13 10:53:17,7467355,12651,41706,4000296,b,Firefox,Mobile,0
IDTxa06CR,2017-01-18 11:16:15,,139164,2053,27723861,b,InternetExplorer,Desktop,0
IDLXVbm1w,2017-01-13 11:09:27,2817379,144038,95113,65017662,a,Mozilla,Desktop,0
IDry7uKUI,2017-01-17 17:16:22,7719618,488982,17714,26391770,b,Firefox,Mobile,0
ID21wfyg3,2017-01-14 09:45:59,5370478,83974,21407,59584425,b,Mozilla,Desktop,0
IDNlswc0k,2017-01-16 13:19:09,7097676,713883,17714,74363610,a,Edge,Tablet,0
IDjDnQo9t,2017-01-17 12:16:22,3270397,429492,1907,16340250,a,Edge,,0
IDkh7T1eT,2017-01-14 12:41:13,3347881,160489,87732,29916445,b,Edge,Tablet,0
IDMq1g71g,2017-01-13 12:53:02,4563973,796033,35368,90093962,b,Firefox,Mobile,0
IDKawEjuI,2017-01-17 14:32:35,8441217,485095,9764,50595884,e,Google Chrome,Mobile,0
IDLAfzQBQ,2017-01-17 13:15:24,4492719,181308,50584,35930802,f,Edge,Tablet,0
IDBLEVB3I,2017-01-17 11:24:44,7023255,721268,6906,99510044,b,Edge,Tablet,0
IDEFpj2Sp,2017-01-17 17:34:17,9990785,329267,12211,1396462,a,Firefox,Mobile,0
IDyun0Kv6,2017-01-19 13:54:49,8362347,977032,6906,99510044,c,InternetExplorer,Desktop,1
IDF6PVByc,2017-01-17 07:05:19,6440855,317765,42227,43770446,c,Mozilla,Desktop,0
IDqRbzgaA,2017-01-12 12:39:16,3693450,808154,5602,76683174,a,Edge,Tablet,0
IDvKcAPmY,2017-01-14 15:12:02,8227027,116385,48430,55420443,c,InternetExplorer,,1
IDSEZe9T4,2017-01-19 15:52:00,2724178,551068,99178,56464503,a,Mozilla Firefox,Desktop,0
IDP83FhsZ,2017-01-11 17:48:02,9123778,7872,20665,29916445,f,Mozilla Firefox,Desktop,0
IDdihodI1,2017-01-14 07:45:28,8338164,203697,54916,71716856,f,Chrome,,0
IDGCmKGxy,2017-01-11 09:35:57,9792677,131443,84974,74868704,a,Chrome,Desktop,0
IDAL94tFk,2017-01-18 10:44:00,,457978,23576,16150900,d,Mozilla Firefox,,0
IDrRmE52m,2017-01-20 07:41:06,3931182,106016,5602,72451969,e,Firefox,,0
ID6v8zF0v,2017-01-13 02:21:18,1217417,408402,34670,6171136,b,Edge,Tablet,0
IDhSYGxsK,2017-01-19 13:56:50,8119016,904544,56027,54630329,a,Mozilla,Desktop,0
IDns8eOLc,2017-01-14 08:51:06,3319360,718676,21380,62755552,c,InternetExplorer,Desktop,1
IDq2548hG,2017-01-14 10:50:36,1573770,402565,9946,7122654,b,Firefox,Mobile,0
ID8gCR1cL,2017-01-12 02:23:23,1707362,369601,65251,57977218,e,Mozilla Firefox,Desktop,0
ID0gmrRwk,2017-01-10 18:44:34,5851653,181815,6906,98830533,e,Mozilla Firefox,Desktop,0
IDQcoQK4D,2017-01-17 17:57:55,4978000,609993,23576,17990842,b,IE,Mobile,0
IDz1c07xM,2017-01-12 14:37:42,983552,28045,25491,79474990,b,Firefox,Mobile,0
ID2O7UXa8,2017-01-12 13:05:35,2961900,859585,95113,65017662,b,Firefox,Mobile,0
IDzC1OnmU,2017-01-12 12:23:02,3956061,152428,72276,67860104,e,Google Chrome,Mobile,0
IDMfZHoQ7,2017-01-10 14:18:03,1349250,890550,15912,7864011,b,Edge,Tablet,0
IDXOXq9a4,2017-01-17 09:24:59,4032080,779465,8467,33247409,d,IE,Mobile,0
IDpT8hGtM,2017-01-14 08:18:06,7443184,375688,10345,82022442,a,Edge,Tablet,0
IDk9mpHbf,2017-01-18 14:55:18,,756137,34670,87807327,c,Chrome,Desktop,0
IDtgDuImE,2017-01-15 20:36:49,4852790,829597,82396,17990842,c,InternetExplorer,,1
IDUoVcnkW,2017-01-15 16:30:32,1119585,42765,12211,58163546,a,Firefox,Mobile,0
IDMOe6mMr,2017-01-17 15:06:23,2889295,767319,72276,67860104,b,Firefox,Mobile,0
IDltC9BBo,2017-01-13 08:45:30,,446933,83717,14032724,b,Mozilla Firefox,Desktop,0
ID2HqPrP4,2017-01-19 16:06:06,1402501,229343,15124,99558603,b,Firefox,Mobile,0
IDuSpKakI,2017-01-20 11:53:29,485230,926528,33949,72749645,b,Firefox,Mobile,0
IDWTMwDaf,2017-01-17 11:43:26,1950289,876858,6906,99510044,a,Firefox,Mobile,0
IDEWIEAZ7,2017-01-14 11:59:06,,110614,26966,49554217,b,Edge,Tablet,0
IDUvYSB86,2017-01-10 15:12:45,,395296,80554,61940782,b,Edge,Tablet,0
IDFSoR2Ft,2017-01-16 12:49:54,,946219,17118,59651778,b,Edge,Tablet,0
IDjsEDXIt,2017-01-19 09:19:14,4076702,972040,82877,33832190,e,Edge,,0
IDA3eokKV,2017-01-19 17:58:26,1612512,14972,8467,56546102,c,Chrome,Desktop,0
IDlmEAWso,2017-01-13 16:54:29,,104364,98552,17990842,c,Firefox,Mobile,0
IDjyASnhP,2017-01-15 09:28:30,329182,452021,25516,43770446,e,Firefox,Mobile,0
IDYex92rz,2017-01-18 10:36:00,4403738,434736,73248,63767331,b,Firefox,,0
ID0zijHUA,2017-01-13 16:05:41,6809579,633670,30580,67147700,b,Firefox,Mobile,0
IDLwpyskj,2017-01-11 06:03:54,2493647,397532,11837,88843407,b,,Tablet,0
ID9iIVf9T,2017-01-13 16:38:39,7629865,259163,26849,49384126,a,Edge,Tablet,0
IDdqbdHNo,2017-01-13 14:49:27,5598314,339943,3037,62689217,b,Firefox,Mobile,0
IDVivZDvV,2017-01-11 15:48:45,5896023,645847,92704,95441506,b,Edge,Tablet,0
ID5caPELp,2017-01-12 14:53:56,4413262,725253,25491,30860214,a,Firefox,Mobile,0
IDI7my2Y6,2017-01-13 12:15:27,9416528,310492,61208,91553313,a,Edge,Tablet,0
IDX8OGuKI,2017-01-12 06:37:50,2703030,698592,904,74363610,e,Internet Explorer,Tablet,0
IDCF7fjHh,2017-01-15 12:04:33,5098801,631376,1678,76522512,e,Edge,Tablet,0
IDtdc6LZv,2017-01-11 14:04:22,7769915,901269,95113,65017662,b,Edge,Tablet,0
IDPNp1h1s,2017-01-18 17:04:55,3402778,584562,6906,99510044,d,Firefox,Mobile,0
IDgR3lYH5,2017-01-18 08:49:35,2765416,389390,99178,48615529,b,Edge,Tablet,0
IDn9GEo6w,2017-01-19 10:08:28,9116360,538286,45620,31388981,b,Firefox,Mobile,0
IDOecYvwR,2017-01-17 08:28:13,7672928,959177,79668,81758577,b,Mozilla Firefox,Desktop,0
ID0VPXNl6,2017-01-16 11:02:33,306355,374895,5602,43328787,f,Firefox,Mobile,0
IDjXP55fD,2017-01-11 14:13:20,2242890,577968,72276,20116446,f,Mozilla Firefox,Desktop,0
IDv4VfHp8,2017-01-10 11:19:48,2687005,785954,8467,7864011,b,Mozilla Firefox,Desktop,0
IDLgpGwNj,2017-01-14 10:30:23,2143043,613382,15912,55358028,f,Firefox,,0
IDsXtyx1A,2017-01-18 12:17:36,5082739,52977,41706,4000296,b,Edge,Tablet,0
IDKyqjyXL,2017-01-18 12:40:12,2842223,912769,42227,15961717,b,Opera,,0
IDsK4eVqz,2017-01-12 14:12:54,991656,328284,21407,80645978,b,Edge,Tablet,0
IDm8WHFOT,2017-01-17 12:17:10,1659400,547884,15912,63767331,d,Mozilla Firefox,,0
ID2ScAvkr,2017-01-13 09:30:37,9312457,658595,54916,7864011,f,InternetExplorer,Desktop,0
IDns34HrT,2017-01-11 19:23:37,8137613,548549,97103,48935934,a,Firefox,Mobile,0
IDzeyHL8l,2017-01-20 15:31:47,6581158,151756,53956,48626108,b,,Mobile,0
IDu5J89sG,2017-01-17 16:19:11,2303397,228042,54343,71193712,c,Firefox,Mobile,0
ID0QDphIk,2017-01-17 09:49:30,2659732,35267,15912,55358028,b,Edge,,0
IDstmr5L8,2017-01-11 19:37:13,5536739,974863,5602,72451969,a,Firefox,Mobile,0
IDCWyT2G3,2017-01-14 12:57:37,1166025,33908,12052,17581428,b,Firefox,Mobile,0
IDvuMzyBs,2017-01-16 09:02:51,3584200,91668,10345,33683592,a,Edge,,0
IDSSSU9Js,2017-01-14 10:08:42,200485,44033,26962,77896159,f,InternetExplorer,Desktop,0
IDXHnKSxW,2017-01-14 12:22:43,3939761,173500,33638,555603,b,Firefox,Mobile,0
ID0xvWPTY,2017-01-16 12:04:52,1777381,592168,1678,18243870,b,,Tablet,0
ID3NwrrlA,2017-01-13 14:10:43,8012144,164810,1678,87903766,a,Google Chrome,,0
IDpQyCFup,2017-01-18 17:17:53,3770955,22878,82877,38492160,a,Edge,Tablet,0
IDdWNMLWz,2017-01-10 18:06:39,8678092,474900,68847,50595884,e,Firefox,Mobile,0
IDBLMWdSn,2017-01-20 08:24:52,8217384,324966,904,26391770,b,Edge,,0
IDXk4Tczf,2017-01-13 08:37:07,9465138,109612,40339,43452411,a,Edge,Tablet,0
IDVUutsGQ,2017-01-20 16:49:01,9355271,257746,73362,26461535,a,Firefox,Mobile,0
IDcBxP8Sm,2017-01-12 14:58:06,,586757,41706,16943535,d,Edge,,0
IDyyiGLN8,2017-01-17 09:53:21,1822075,124799,11837,43770446,f,Edge,Tablet,0
ID6izScPa,2017-01-13 07:38:05,7872455,993897,1678,93157824,e,Edge,Tablet,0
IDXsZmH4s,2017-01-15 15:18:46,4831902,9189,15912,30860214,e,Mozilla Firefox,Desktop,0
IDMdLcfNX,2017-01-12 16:27:31,6051324,142699,42227,79055697,b,Firefox,Mobile,0
ID2KmPYJ9,2017-01-19 16:42:13,3741674,328063,73362,72161006,f,Mozilla,Desktop,0
IDHMJfRHX,2017-01-14 10:39:47,8275487,458087,26849,49384126,a,IE,Mobile,0
IDGFrjgl6,2017-01-15 16:59:05,2312125,66237,41706,4000296,b,InternetExplorer,,0
IDWMbS9Rz,2017-01-14 11:19:44,6986613,109612,40339,43452411,b,Opera,,0
ID4uXoftm,2017-01-16 13:48:38,227574,501503,42227,13742268,b,Edge,,0
IDbVQHnmn,2017-01-19 16:32:45,1724342,906325,30580,67147700,a,Chrome,Desktop,0
ID5RlznHW,2017-01-19 13:27:43,5982472,517145,84974,17488931,f,Edge,,0
IDJIZsyn3,2017-01-10 10:44:37,8661195,23542,33949,48644561,a,Edge,Tablet,0
IDxNfa8Hm,2017-01-15 10:16:32,8818085,14945,64452,87726715,a,Edge,Tablet,0
IDmvmkbMp,2017-01-13 16:22:46,9109221,451914,11837,43770446,b,Google Chrome,,0
IDr4ZQGMt,2017-01-16 13:53:30,774319,898633,80554,57977218,a,Internet Explorer,Tablet,0
IDWFuLcIX,2017-01-14 12:25:15,1423667,899834,6906,99510044,b,Mozilla Firefox,Desktop,0
ID04Cx1E9,2017-01-14 06:24:36,3164577,63180,95113,65017662,b,Firefox,Mobile,0
IDBeLANi9,2017-01-16 15:02:42,5730673,900312,14345,555603,b,Edge,Tablet,0
ID76KRr1Y,2017-01-12 11:38:18,5981535,753910,95113,65017662,e,Firefox,Mobile,0
IDobRPBVp,2017-01-14 11:00:58,4068617,647967,17118,13742268,a,Edge,Tablet,0
